,iso3,admin_level_1,indicator_id,subvariable,question,indicator_value,nominator,denominator,gender,age_group,age_info,target_group,area,indicator_date,indicator_matching,error_margin,representativeness,limitation,indicator_comment,source_id,interpolated,insert_date,publish,indicator_month,indicator_name,dimension,variable,indicator_type,indicator_publish,country_name,region,display_in_tableau,income_group,fragility_index_fund_for_peace,organisation,title,details,authors,methodology,sample_size,target_pop,scale,quality_check,access_type,source_comment,publication_channel,link,source_date,key_words,source_status,frequency,sample_type,population_size,category
489,ZWE,National,PRA001,Mask,"In the past 7 days, did you wear a face mask or face covering when going to a public place? - Y",0.992921,,326.0,All,All,18 and above ,Unspecified,Urban,2020-12-01,Match,0.16615463268651337,Acceptable,,,S164,0,2022-04-15 11:46:42,1,2020-12-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,World Bank,Harmonized COVID-19 Household Monitoring Surveys,"The dataset contains harmonized indicators created from high-frequency phone surveys collected by the World Bank and partners. The surveys capture the socioeconomic impacts of the COVID-19 pandemic on households and individuals from all developing regions. Data are available for over 90 indicators in 14 topic areas, including education, food security, income, safety nets, and others. For more information, please refer to our Technical Note and Data Dictionary.",World Bank,Phone survey,8794,,Multi-country,Internal review,Dataset,"The figures presented in this dashboard are derived from the Rapid Monitoring Database (RMD). The RMD is a harmonized collection of high-frequency phone surveys in response to the COVID-19 crisis conducted by the World Bank Group and partners so that they share a common format. In cases where countries had recently conducted representative household survey that contains re-contact information for some or all household members, this data was often used to create a representative sampling frame for telephone-based surveys. In other cases, list-based sampling frames used numbers from government registries, telecommunications companies, marketing firms, or other sources to survey representative samples. See more on: https://datacatalog.worldbank.org/dataset/harmonized-covid-19-household-monitoring-surveys",World Bank,https://datacatalog.worldbank.org/dataset/harmonized-covid-19-household-monitoring-surveys,2020-03-01,impact|practice,Processed,,Misc.,,Urban
490,ZWE,National,PRA001,Mask,,0.675388,,,All,All,Unspecified,Unspecified,All,2020-03-01,Partial,0.10136060416698456,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:50,1,2020-03-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
491,ZWE,National,PRA001,Mask,,0.675388,,,All,All,Unspecified,Unspecified,All,2020-04-01,Partial,0.08276058733463287,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:50,1,2020-04-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
492,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.675388,197.0,292.0,All,All,Unspecified,Unspecified,All,2020-05-01,Match,0.058520573598065284,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 20:42:27,1,2020-05-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
493,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.504531,27.0,53.0,All,All,Unspecified,Unspecified,Rural,2020-05-01,Match,0.13736056394868904,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 20:42:27,1,2020-05-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Rural
494,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.707173,146.0,206.0,All,All,Unspecified,Unspecified,Urban,2020-05-01,Match,0.06967330142916177,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 20:42:27,1,2020-05-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
495,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.712922,180.0,252.0,All,All,Unspecified,Unspecified,All,2020-06-01,Match,0.0629940788348712,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 21:27:15,1,2020-06-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
496,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.726333,130.0,179.0,All,All,Unspecified,Unspecified,Urban,2020-06-01,Match,0.07474350927519359,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 21:27:15,1,2020-06-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
497,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.694121,151.0,218.0,All,All,Unspecified,Unspecified,All,2020-07-01,Match,0.06772854614785964,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 22:11:21,1,2020-07-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
498,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.69856,88.0,126.0,All,All,Unspecified,Unspecified,Urban,2020-07-01,Match,0.0890870806374748,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 22:11:21,1,2020-07-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
499,ZWE,National,PRA001,Mask,"In the last 7 days, how often did you wear a mask when in public? - All of the time / Most of the time",0.586491,134.0,228.0,All,All,Unspecified,Unspecified,All,2020-08-01,Match,0.06622661785325219,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-10 22:49:16,1,2020-08-01,Percentage of individuals who report practicing recommended measures to protect themselves from COVID-19​,Practice,Protective measures - Individual,Core indicator,Y,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
